reportingYear,EPRTRAnnexIMainActivity,Longitude,Latitude,Pollutant,Releases,distance_from_rome_km,Sector_Chemical industry,Sector_Energy sector,Sector_Intensive livestock production and aquaculture,Sector_Mineral industry,Sector_Other activities,Sector_Paper and wood production and processing,Sector_Production and processing of metals,Sector_Waste and wastewater management
2022,7(a),12.049167,44.788333,Ammonia (NH3),12630.0,322.88677316385844,0,0,1,0,0,0,0,0
2021,7(a),10.1533,45.1294,Ammonia (NH3),20375.0,405.4441030701432,0,0,1,0,0,0,0,0
2023,2(b),11.95,45.3833,Nitrogen oxides (NOX),240370.0,389.5005263497925,0,0,0,0,0,0,1,0
2024,7(a),13.6737,43.0631,Ammonia (NH3),10180.0,161.13761668232092,0,0,1,0,0,0,0,0
2021,7(a),12.0453,45.5939,Ammonia (NH3),25270.0,412.0259065778375,0,0,1,0,0,0,0,0
2022,7(a),7.8372,44.5303,Ammonia (NH3),21975.0,477.2678823051672,0,0,1,0,0,0,0,0
2022,8(c),10.918,44.732,Hydro-fluorocarbons (HFCS),105.0,339.5024377552208,0,0,0,0,0,0,0,0
2023,1(a),8.8768,45.0997,Arsenic and compounds (as As),54.0,459.8924322368035,0,1,0,0,0,0,0,0
2023,3(e),15.938142,41.6503009,Nitrogen oxides (NOX),167851.0,286.75917685947906,0,0,0,1,0,0,0,0
2021,7(a),10.6092,45.0825,Ammonia (NH3),52720.0,384.9183468340593,0,0,1,0,0,0,0,0
2021,7(a),13.29075,46.104806,Ammonia (NH3),14524.0,471.53415372095014,0,0,1,0,0,0,0,0
2022,4(e),9.3747,45.4044,Dichloromethane (DCM),120040.0,463.2452754182313,1,0,0,0,0,0,0,0
2022,7(a),9.8353,45.4525,Methane (CH4),102080.0,448.92643101605097,0,0,1,0,0,0,0,0
2023,1(c),15.2022,37.1291,Sulphur oxides (SOX),501700.0,579.2538732559473,0,1,0,0,0,0,0,0
2022,3(a),15.8972,40.3136,Carbon dioxide (CO2),715855800.0,335.23428566249964,0,0,0,1,0,0,0,0
2023,7(a),10.9375,44.9931,Ammonia (NH3),19144.0,365.9251179103965,0,0,1,0,0,0,0,0
2022,3(e),16.9167,40.7833,Nitrogen oxides (NOX),244020.0,389.3882150482699,0,0,0,1,0,0,0,0
2023,7(a),10.132222,45.066944,Ammonia (NH3),40080.0,400.1665381890098,0,0,1,0,0,0,0,0
2024,7(a),9.7275,45.1633,Ammonia (NH3),11816.0,425.6902437035862,0,0,1,0,0,0,0,0
2022,7(a),10.9855,45.2338,Ammonia (NH3),18028.0,389.85997983874546,0,0,1,0,0,0,0,0
2024,7(a),9.8467,45.235,Methane (CH4),143830.0,427.56048759605676,0,0,1,0,0,0,0,0
2021,3(c),11.8367,43.6581,Ammonia (NH3),32700.0,202.46809270796382,0,0,0,1,0,0,0,0
2022,1(a),9.0113,39.0971,Chromium and compounds (as Cr),117.9012,429.0677199992063,0,1,0,0,0,0,0,0
2024,7(a),7.6739,44.7775,Ammonia (NH3),54500.0,504.1021213295117,0,0,1,0,0,0,0,0
2023,7(a),10.3675,45.3131,Ammonia (NH3),10197.0,416.10655052091795,0,0,1,0,0,0,0,0
2021,3(c),9.7186,45.0497,Mercury and compounds (as Hg),11.364,415.4886311061949,0,0,0,1,0,0,0,0
2021,7(a),13.0221,45.8341,Ammonia (NH3),21846.0,439.16426523421075,0,0,1,0,0,0,0,0
2022,7(a),11.728681,45.423627,Ammonia (NH3),22444.0,396.3331104450465,0,0,1,0,0,0,0,0
2022,7(a),10.5103,45.2108,Ammonia (NH3),24554.0,401.10773759126573,0,0,1,0,0,0,0,0
2023,7(a),11.6324,45.1339,Ammonia (NH3),22380.0,365.9675173297671,0,0,1,0,0,0,0,0
2023,1(c),8.8666,45.1002,Carbon dioxide (CO2),2206461000.0,460.4565851575858,0,1,0,0,0,0,0,0
2021,5(b),12.0883,44.2331,Carbon dioxide (CO2),144055000.0,261.22852833788755,0,0,0,0,0,0,0,1
2023,7(a),9.3158,45.1786,Ammonia (NH3),17072.0,445.3422523845748,0,0,1,0,0,0,0,0
2021,7(a),12.6429,42.763483,Ammonia (NH3),27900.0,96.45819290976303,0,0,1,0,0,0,0,0
2022,7(a),10.0181,45.44,Ammonia (NH3),20268.0,440.88599281539393,0,0,1,0,0,0,0,0
2023,7(a),12.2103,44.0025,Ammonia (NH3),53986.0,234.63371488009653,0,0,1,0,0,0,0,0
2024,5(f),10.178611,45.515,Nitrous oxide (N2O),22127.0,442.70964107658654,0,0,0,0,0,0,0,1
2024,4(e),9.7981,45.68,Non-methane volatile organic compounds (NMVOC),263656.0,472.48931598030384,1,0,0,0,0,0,0,0
2024,7(a),10.80375,45.238722,Ammonia (NH3),13180.0,395.1836422801964,0,0,1,0,0,0,0,0
2023,1(a),8.7858,45.4372,Nitrogen oxides (NOX),1094269.3,493.3600021474541,0,1,0,0,0,0,0,0
2021,7(a),8.114644,44.66503,Ammonia (NH3),17494.0,469.06569323309475,0,0,1,0,0,0,0,0
2021,3(c),16.2892,41.3167,Mercury and compounds (as Hg),13.28,321.96370092329715,0,0,0,1,0,0,0,0
2022,7(a),10.1211,45.1994,Ammonia (NH3),22200.0,413.4893047679818,0,0,1,0,0,0,0,0
2024,4(a),9.6875,45.1492,"1,2-dichloroethane (DCE-1,2)",1642.0,426.07325387772653,1,0,0,0,0,0,0,0
2024,7(a),12.1514,42.5894,Ammonia (NH3),12800.0,81.45674220288484,0,0,1,0,0,0,0,0
2022,7(a),9.971667,45.023889,Ammonia (NH3),12652.0,402.3948130554078,0,0,1,0,0,0,0,0
2023,4(b),10.4739,43.4089,Hydrochlorofluorocarbons (HCFCs),77.24,235.36059793219042,1,0,0,0,0,0,0,0
2021,7(a),9.8744,45.6147,Ammonia (NH3),16869.0,463.2910730187746,0,0,1,0,0,0,0,0
2022,7(a),7.7103,44.4975,Ammonia (NH3),13745.0,483.33412259197064,0,0,1,0,0,0,0,0
2021,7(a),10.1908,45.485,Ammonia (NH3),36880.0,439.29207532240514,0,0,1,0,0,0,0,0
2023,1(c),8.8666,45.1002,Nickel and compounds (as Ni),626.2,460.4565851575858,0,1,0,0,0,0,0,0
2024,7(a),11.898772,44.718303,Ammonia (NH3),10648.0,316.7791373103209,0,0,1,0,0,0,0,0
2023,7(a),9.3197,45.3129,Ammonia (NH3),12624.0,457.29560943944966,0,0,1,0,0,0,0,0
2023,7(a),9.7856,45.2793,Ammonia (NH3),12649.0,434.24587552129725,0,0,1,0,0,0,0,0
2021,9(a),9.4794,45.7025,Tetrachloroethylene,3049.12,486.87593310348,0,0,0,0,1,0,0,0
2023,2(a),15.034444,37.446111,Zinc and compounds (as Zn),712.27,541.0071188998154,0,0,0,0,0,0,1,0
2022,1(c),9.4794,45.0899,Nitrogen oxides (NOX),518733.0,429.82876504034436,0,1,0,0,0,0,0,0
2022,2(b),11.5083,45.5194,Zinc and compounds (as Zn),1853.3554,409.9050166276053,0,0,0,0,0,0,1,0
2023,3(e),13.6954,42.5921,Nitrogen oxides (NOX),119650.0,124.95691064289989,0,0,0,1,0,0,0,0
2024,7(a),9.5927,45.2422,Ammonia (NH3),39180.0,438.79331530959837,0,0,1,0,0,0,0,0
2023,1(c),15.7796,40.2672,Methane (CH4),166977.0,329.80239954425923,0,1,0,0,0,0,0,0
2023,6(b),11.05,45.0667,Zinc and compounds (as Zn),998.3,370.6401970890199,0,0,0,0,0,1,0,0
2021,5(b),11.8675,44.3089,Zinc and compounds (as Zn),1538.76,272.37145139395545,0,0,0,0,0,0,0,1
2023,7(a),10.188695,45.287259,Ammonia (NH3),13531.0,419.67282265662976,0,0,1,0,0,0,0,0
2023,7(a),11.0124,44.8648,Ammonia (NH3),12768.0,350.49650134211697,0,0,1,0,0,0,0,0
2024,7(a),8.738886,39.572967,Ammonia (NH3),15632.0,408.99700859868875,0,0,1,0,0,0,0,0
2023,4(e),9.3922,45.4247,Non-methane volatile organic compounds (NMVOC),381110.0,464.3628825440945,1,0,0,0,0,0,0,0
2023,4(b),11.5921,44.856,Ammonia (NH3),41060.0,336.40887356733657,1,0,0,0,0,0,0,0
2024,7(a),10.5103,45.2108,Ammonia (NH3),20944.0,401.10773759126573,0,0,1,0,0,0,0,0
2022,1(c),17.2878,40.951,Nitrogen oxides (NOX),323984.0,413.19609429625575,0,1,0,0,0,0,0,0
2021,2(b),17.1999,40.5167,Naphthalene,1154.32,422.49503361756746,0,0,0,0,0,0,1,0
2022,1(c),14.2297,41.0088,Nitrogen oxides (NOX),109500.0,175.34271516200758,0,1,0,0,0,0,0,0
2021,4(b),12.2333,44.4333,Carbon monoxide (CO),2300368.0,282.1861503637189,1,0,0,0,0,0,0,0
2022,7(a),10.276667,45.269722,Ammonia (NH3),17617.0,414.838715260458,0,0,1,0,0,0,0,0
2023,7(a),10.6515,45.1018,Ammonia (NH3),16912.0,385.55249032410495,0,0,1,0,0,0,0,0
2021,1(c),12.4432,42.3621,Methane (CH4),362240.0,51.25989552939951,0,1,0,0,0,0,0,0
2021,7(a),9.2717,45.1892,Ammonia (NH3),47690.0,448.3417808084118,0,0,1,0,0,0,0,0
2022,2(b),13.2534,46.0067,Cadmium and compounds (as Cd),20.54,460.33206608834774,0,0,0,0,0,0,1,0
2023,7(a),10.8061,44.5785,Ammonia (NH3),15180.0,327.49776921019975,0,0,1,0,0,0,0,0
2022,7(a),9.880917,44.995472,Ammonia (NH3),20439.0,403.47887720675874,0,0,1,0,0,0,0,0
2021,2(b),17.1999,40.5167,Cadmium and compounds (as Cd),32.18,422.49503361756746,0,0,0,0,0,0,1,0
2021,7(a),7.6753,44.7019,Ammonia (NH3),21943.0,498.9214971192758,0,0,1,0,0,0,0,0
2021,7(a),11.1344,45.1567,Ammonia (NH3),28923.0,378.09503630483783,0,0,1,0,0,0,0,0
2024,7(a),10.1533,45.1294,Ammonia (NH3),17194.0,405.4441030701432,0,0,1,0,0,0,0,0
2023,1(c),11.5001,44.6,Methane (CH4),211639.0,310.5725771825175,0,1,0,0,0,0,0,0
2024,1(c),11.9005,44.8,Methane (CH4),125578.0,325.7343389661802,0,1,0,0,0,0,0,0
2023,7(a),7.8929,44.9578,Ammonia (NH3),13782.0,503.4174089559602,0,0,1,0,0,0,0,0
2022,7(a),10.898994,44.985167,Ammonia (NH3),25938.0,366.1820399649486,0,0,1,0,0,0,0,0
2021,7(a),7.6281,44.7789,Ammonia (NH3),24328.0,507.0638095697618,0,0,1,0,0,0,0,0
2023,7(a),11.7684,44.4463,Ammonia (NH3),33178.0,288.91617219522266,0,0,1,0,0,0,0,0
2022,1(a),15.2723,38.2027,Sulphur oxides (SOX),2819600.0,474.37811556178303,0,1,0,0,0,0,0,0
2022,7(a),10.2625,45.3533,Ammonia (NH3),43167.0,423.67236642882324,0,0,1,0,0,0,0,0
2022,1(c),15.1825,37.1791,Nitrous oxide (N2O),26499.0,573.451982183205,0,1,0,0,0,0,0,0
2021,1(c),14.5638,42.0497,Carbon dioxide (CO2),886581000.0,171.6756980077843,0,1,0,0,0,0,0,0
2021,7(a),9.422,45.3353,Ammonia (NH3),19221.0,454.80849440571166,0,0,1,0,0,0,0,0
2022,7(a),10.6758,44.8297,Ammonia (NH3),19254.0,357.15954829832845,0,0,1,0,0,0,0,0
2021,7(a),11.548056,45.012569,Ammonia (NH3),12044.0,354.1537315966609,0,0,1,0,0,0,0,0
2021,5(d),10.4742,43.463,Methane (CH4),734970.0,239.6108764644126,0,0,0,0,0,0,0,1
2022,1(c),15.1825,37.1791,Nitrogen oxides (NOX),368618.0,573.451982183205,0,1,0,0,0,0,0,0
2022,3(e),10.8997,43.7139,Arsenic and compounds (as As),28.9518,239.8251737876945,0,0,0,1,0,0,0,0
2023,7(a),7.6364,44.7573,Ammonia (NH3),22525.0,505.08676287935947,0,0,1,0,0,0,0,0
2023,1(c),15.2022,37.1291,Arsenic and compounds (as As),36.9,579.2538732559473,0,1,0,0,0,0,0,0
2022,7(a),10.5783,44.9408,Ammonia (NH3),26570.0,371.6061310645395,0,0,1,0,0,0,0,0
2022,7(a),10.1753,45.3947,Ammonia (NH3),24400.0,430.8094953246309,0,0,1,0,0,0,0,0
2021,7(a),7.8897,44.8978,Ammonia (NH3),19710.0,499.27418194668877,0,0,1,0,0,0,0,0
2022,2(e),8.4079,39.2091,Carbon dioxide (CO2),235415000.0,457.08909962129064,0,0,0,0,0,0,1,0
2021,1(c),18.0321,40.5638,Cadmium and compounds (as Cd),44.3828,486.1548254028064,0,1,0,0,0,0,0,0
2022,7(a)(ii),9.7692,45.4258,Ammonia (NH3),20608.0,448.912741461856,0,0,1,0,0,0,0,0
2021,7(a),11.627389,45.083972,Ammonia (NH3),14660.0,360.60280628882623,0,0,1,0,0,0,0,0
2024,7(a),11.9761,44.5544,Ammonia (NH3),10809.0,297.8407263144378,0,0,1,0,0,0,0,0
2024,9(b),11.3389,45.5264,Non-methane volatile organic compounds (NMVOC),206879.0,413.5127348650149,0,0,0,0,1,0,0,0
2021,7(a)(ii),10.3695,45.4663,Ammonia (NH3),11192.0,431.53413259815386,0,0,1,0,0,0,0,0
2023,7(a),9.6444,45.3345,Ammonia (NH3),10480.0,445.2572561014441,0,0,1,0,0,0,0,0
2024,1(c),11.2511,45.0297,Carbon dioxide (CO2),481821127.5,361.9154505330853,0,1,0,0,0,0,0,0
2024,2(b),10.3894,45.6392,Polychlorinated biphenyls (PCBs),0.833,448.5499430851952,0,0,0,0,0,0,1,0
2022,1(a),15.1905,37.2216,Sulphur oxides (SOX),4552000.0,569.3767495576742,0,1,0,0,0,0,0,0
2021,7(a),12.47,45.87,Ammonia (NH3),10620.0,441.13757878827687,0,0,1,0,0,0,0,0
2021,7(a),10.5495,45.16003,Ammonia (NH3),10000.0,394.69952171098515,0,0,1,0,0,0,0,0
2021,4(a),18.0022,40.6395,Non-methane volatile organic compounds (NMVOC),109930.0,481.00117134663145,1,0,0,0,0,0,0,0
2021,7(a),10.7983,43.5044,Ammonia (NH3),36100.0,225.75389188624004,0,0,1,0,0,0,0,0
2023,7(a)(ii),10.3695,45.4663,Ammonia (NH3),11560.0,431.53413259815386,0,0,1,0,0,0,0,0
2023,2(b),10.2008,45.6489,Anthracene,569.46,455.4495951039566,0,0,0,0,0,0,1,0
2023,3(c),10.3444,45.5153,Nitrogen oxides (NOX),607835.9,437.306929605887,0,0,0,1,0,0,0,0
2023,5(d),11.7264,42.8483,Methane (CH4),184060.0,122.6935294008584,0,0,0,0,0,0,0,1
2022,1(c),11.7031,44.3697,Carbon dioxide (CO2),106280000.0,281.7540776668381,0,1,0,0,0,0,0,0
2023,5(g),15.187222,37.173611,Mercury and compounds (as Hg),20.0,574.1768607819049,0,0,0,0,0,0,0,1
2022,9(c),13.7563,41.4823,Non-methane volatile organic compounds (NMVOC),180123.0,114.58434616996074,0,0,0,0,1,0,0,0
2023,3(e),10.8997,43.7139,Nitrogen oxides (NOX),106083.6,239.8251737876945,0,0,0,1,0,0,0,0
2023,1(a),15.219444,37.135556,Copper and compounds (as Cu),121.472,579.1857861069731,0,1,0,0,0,0,0,0
2023,4(b),15.1839,37.1841,Carbon dioxide (CO2),142678000.0,572.9877916052352,1,0,0,0,0,0,0,0
2021,7(a),13.8652,42.6916,Ammonia (NH3),12800.0,142.71062622285288,0,0,1,0,0,0,0,0
2023,7(a),10.2533,45.1203,Ammonia (NH3),15960.0,400.856858208096,0,0,1,0,0,0,0,0
2024,7(a),10.1675,45.3814,Ammonia (NH3),11943.0,429.759397959264,0,0,1,0,0,0,0,0
2022,4(e),9.0411,45.5317,Non-methane volatile organic compounds (NMVOC),101820.0,489.7244934200075,1,0,0,0,0,0,0,0
2021,7(a),10.527,45.2206,Ammonia (NH3),19820.0,401.56887284311426,0,0,1,0,0,0,0,0
2023,1(c),7.6763,44.9925,Nitrogen oxides (NOX),227500.0,518.9089994637612,0,1,0,0,0,0,0,0
2022,7(a),11.1708,45.2783,Ammonia (NH3),16035.0,390.2103266781317,0,0,1,0,0,0,0,0
2021,7(a),12.1595,44.9857,Ammonia (NH3),30019.0,343.8791914246525,0,0,1,0,0,0,0,0
2021,3(c),9.81,44.7667,Nitrogen oxides (NOX),705457.0,385.45810832592576,0,0,0,1,0,0,0,0
2021,7(a),10.6578,45.2753,Ammonia (NH3),25900.0,403.1520295921574,0,0,1,0,0,0,0,0
2021,1(c),17.088769,39.094094,Nitrogen oxides (NOX),340800.0,498.1901165776871,0,1,0,0,0,0,0,0
2021,2(b),12.6667,42.5667,Carbon monoxide (CO),863600.0,75.14187357873665,0,0,0,0,0,0,1,0
2023,7(a),10.2033,45.0994,Ammonia (NH3),12451.0,400.6424613618816,0,0,1,0,0,0,0,0
2021,3(c),,,Carbon dioxide (CO2),510739000.0,,0,0,0,1,0,0,0,0
2024,1(a),17.193,40.4892,Nitrogen oxides (NOX),640990.0,423.1599159692294,0,1,0,0,0,0,0,0
2022,6(b),13.0739,46.2325,Mercury and compounds (as Hg),75.7,483.64256280003474,0,0,0,0,0,1,0,0
2022,7(a),10.9764,43.4923,Ammonia (NH3),13007.0,216.01990371796236,0,0,1,0,0,0,0,0
2023,5(f),11.375,45.4447,Nitrogen oxides (NOX),9073000.0,404.0238296793301,0,0,0,0,0,0,0,1
2023,7(a),10.9606,44.793,Ammonia (NH3),24191.0,344.51705480905605,0,0,1,0,0,0,0,0
2021,7(a),9.4006,45.3457,Ammonia (NH3),30121.0,456.703610217517,0,0,1,0,0,0,0,0
2021,7(a),8.4182,45.4095,Ammonia (NH3),10090.0,509.44821525207004,0,0,1,0,0,0,0,0
2021,1(c),8.2991,40.8516,Fluorine and inorganic compounds (as HF),5300.7,369.15699948624194,0,1,0,0,0,0,0,0
2022,7(a),12.0779,44.8416,Ammonia (NH3),135232.0,328.524369951749,0,0,1,0,0,0,0,0
2022,1(c),7.7516,45.1622,Carbon dioxide (CO2),804584400.0,526.7586534673983,0,1,0,0,0,0,0,0
2022,7(a),10.2613,45.201,Ammonia (NH3),44090.0,408.54594083217023,0,0,1,0,0,0,0,0
2023,9(b),11.3389,45.5264,Non-methane volatile organic compounds (NMVOC),160981.0,413.5127348650149,0,0,0,0,1,0,0,0
2024,5(d),12.1097,42.7517,Methane (CH4),1669198.0,99.60234411503073,0,0,0,0,0,0,0,1
2023,4(a),10.8376,45.1457,Hydro-fluorocarbons (HFCS),4377.5,384.57325764280205,1,0,0,0,0,0,0,0
2021,8(b),7.483333,44.649444,Carbon dioxide (CO2),127688000.0,507.75804342067056,0,0,0,0,0,0,0,0
2021,1(c),8.4008,39.1962,Nitrogen oxides (NOX),876260.0,458.5068450836283,0,1,0,0,0,0,0,0
2024,7(a),10.4559,45.1579,Ammonia (NH3),10490.0,397.5425475745938,0,0,1,0,0,0,0,0
2024,7(a),11.0607,45.2042,Ammonia (NH3),10110.0,384.8812288434884,0,0,1,0,0,0,0,0
2021,7(a),12.141361,45.173778,Ammonia (NH3),51800.0,364.8391963340695,0,0,1,0,0,0,0,0
2022,7(a),10.414444,45.221944,Ammonia (NH3),12040.0,405.3694599831661,0,0,1,0,0,0,0,0
2022,7(a),10.292355,45.344723,Ammonia (NH3),19417.0,421.7994357047309,0,0,1,0,0,0,0,0
2024,1(c),14.3761,40.9744,Nitrogen oxides (NOX),180000.0,187.63286365571642,0,1,0,0,0,0,0,0
2024,7(a),10.9119,45.0928,Ammonia (NH3),33330.0,377.01330693781745,0,0,1,0,0,0,0,0
2023,7(a),10.3368,44.9401,Ammonia (NH3),10437.0,380.07353065964213,0,0,1,0,0,0,0,0
2022,7(a),10.9483,44.9781,Ammonia (NH3),12400.0,364.064871399501,0,0,1,0,0,0,0,0
2024,5(a),15.5525,40.6955,Hydrochlorofluorocarbons (HCFCs),249.16,288.4185562798682,0,0,0,0,0,0,0,1
2023,2(b),10.3894,45.6392,Carbon monoxide (CO),972993.0,448.5499430851952,0,0,0,0,0,0,1,0
2024,1(c),8.739,45.5212,Nitrous oxide (N2O),60580.0,502.9487066098593,0,1,0,0,0,0,0,0
2023,3(c),9.024167,39.469722,Nitrogen oxides (NOX),244893.0,398.5698826322054,0,0,0,1,0,0,0,0
2022,7(a),10.3217,45.0683,Ammonia (NH3),24600.0,393.2515715807625,0,0,1,0,0,0,0,0
2024,7(a),11.8896,43.9423,Ammonia (NH3),18749.0,232.09997055053094,0,0,1,0,0,0,0,0
2023,1(a),15.2723,38.2027,Nitrogen oxides (NOX),1597728.4,474.37811556178303,0,1,0,0,0,0,0,0
2021,4(e),9.7828,45.6836,Dichloromethane (DCM),175470.0,473.4049560693992,1,0,0,0,0,0,0,0
2024,7(a),10.3433,45.1253,Ammonia (NH3),14229.0,398.1350476789066,0,0,1,0,0,0,0,0
2024,2(e),14.1708,42.4089,Ammonia (NH3),11500.0,149.051114494258,0,0,0,0,0,0,1,0
2023,5(d),12.7676,41.4838,Methane (CH4),146800.0,51.7469211767934,0,0,0,0,0,0,0,1
2023,5(b),13.8971,41.4375,Carbon dioxide (CO2),380667000.0,127.32699413298349,0,0,0,0,0,0,0,1
2022,4(a),12.2667,45.4594,Nitrogen oxides (NOX),403200.0,395.9064965826192,1,0,0,0,0,0,0,0
2024,1(c),13.2897,45.8169,Nitrogen oxides (NOX),292744.0,439.84416071720636,0,1,0,0,0,0,0,0
2022,6(b),13.0739,46.2325,Fluorine and inorganic compounds (as HF),5756.1,483.64256280003474,0,0,0,0,0,1,0,0
2024,1(c),11.6413,43.5576,Methane (CH4),107688.0,196.8117666559032,0,1,0,0,0,0,0,0
2024,1(c),17.2878,40.951,Nitrogen oxides (NOX),580724.0,413.19609429625575,0,1,0,0,0,0,0,0
2023,1(c),12.2458,45.4313,Carbon dioxide (CO2),1664828882.0,392.8681219243284,0,1,0,0,0,0,0,0
2022,5(d),9.5624,40.87583,Methane (CH4),297670.0,270.0686419031123,0,0,0,0,0,0,0,1
2024,7(a),11.5146,44.1887,Ammonia (NH3),16733.0,266.40187872748817,0,0,1,0,0,0,0,0
2021,4(a),12.2667,45.4594,Nitrogen oxides (NOX),262000.0,395.9064965826192,1,0,0,0,0,0,0,0
2022,1(c),11.5833,44.8499,Carbon dioxide (CO2),1084653312.8,335.9030476325577,0,1,0,0,0,0,0,0
2024,7(a),13.6475,42.8009,Ammonia (NH3),10151.0,137.54910255180917,0,0,1,0,0,0,0,0
2022,5(a),10.9114,44.8532,Chlorofluorocarbons (CFCs),1.53,352.1726932093828,0,0,0,0,0,0,0,1
2023,7(a),8.8867,45.2133,Ammonia (NH3),71460.0,469.05305255770776,0,0,1,0,0,0,0,0
2023,5(b),9.5078,45.5936,Carbon dioxide (CO2),172066000.0,475.3683801737427,0,0,0,0,0,0,0,1
2022,7(a),11.972,45.886,Ammonia (NH3),10208.0,444.89738010761147,0,0,1,0,0,0,0,0
2023,7(a),10.3986,45.36,Ammonia (NH3),21535.0,419.82474108545364,0,0,1,0,0,0,0,0
2023,3(g),12.5706,42.5706,Mercury and compounds (as Hg),46.8,74.50679592478195,0,0,0,1,0,0,0,0
2023,7(a),10.3167,45.4667,Ammonia (NH3),23480.0,433.27253012501194,0,0,1,0,0,0,0,0
2023,1(c),9.6491,45.2219,Nitrogen oxides (NOX),147669.4,434.4931203224939,0,1,0,0,0,0,0,0
2023,7(a),10.4383,45.2425,Ammonia (NH3),22421.0,406.65291774978834,0,0,1,0,0,0,0,0
2024,1(c),17.0326,39.1022,Carbon dioxide (CO2),720418000.0,493.91500700012966,0,1,0,0,0,0,0,0
2021,6(b),7.5397,45.2533,Non-methane volatile organic compounds (NMVOC),718500.0,545.9014159132201,0,0,0,0,0,1,0,0
2021,7(a),12.1514,42.5894,Ammonia (NH3),12800.0,81.45674220288484,0,0,1,0,0,0,0,0
2024,5(d),11.3889,44.1194,Methane (CH4),790775.2,262.40193067491055,0,0,0,0,0,0,0,1
2024,7(a),7.4491,44.8875,Ammonia (NH3),11837.0,525.6113859280752,0,0,1,0,0,0,0,0
2022,7(a),7.683,45.188,Ammonia (NH3),12380.0,532.6819879183805,0,0,1,0,0,0,0,0
2021,7(a),11.620094,45.200139,Ammonia (NH3),16110.0,373.3797384956236,0,0,1,0,0,0,0,0
2022,7(a),9.9094,45.4039,Ammonia (NH3),15320.0,441.38748437807544,0,0,1,0,0,0,0,0
2022,1(c),8.8666,45.1002,Nitrogen oxides (NOX),879480.0,460.4565851575858,0,1,0,0,0,0,0,0
2023,1(a),15.1905,37.2216,Chromium and compounds (as Cr),192.005,569.3767495576742,0,1,0,0,0,0,0,0
2024,7(a),9.4467,45.5417,Ammonia (NH3),16614.0,472.97217380983216,0,0,1,0,0,0,0,0
2022,5(b),9.0725,45.7733,Carbon dioxide (CO2),107083000.0,510.4123845793232,0,0,0,0,0,0,0,1
2022,1(c),16.6566,38.875,Carbon dioxide (CO2),1392859000.0,487.2165784775803,0,1,0,0,0,0,0,0
2022,7(a),12.1026,44.0773,Ammonia (NH3),16110.0,243.90472490673287,0,0,1,0,0,0,0,0
2022,7(a),8.4182,45.4095,Ammonia (NH3),12186.0,509.44821525207004,0,0,1,0,0,0,0,0
2024,7(a),10.621544,44.820108,Ammonia (NH3),12947.0,358.02598283588304,0,0,1,0,0,0,0,0
2024,4(b),10.4739,43.4089,Ammonia (NH3),344680.0,235.36059793219042,1,0,0,0,0,0,0,0
2021,7(a),10.6344,45.1492,Ammonia (NH3),16148.0,390.92419203318303,0,0,1,0,0,0,0,0
2023,3(c),,,Nitrogen oxides (NOX),110300.0,,0,0,0,1,0,0,0,0
2024,4(b),15.1839,37.1841,Carbon dioxide (CO2),110745400.0,572.9877916052352,1,0,0,0,0,0,0,0
2024,1(c),8.8666,45.1002,Nitrous oxide (N2O),20570.0,460.4565851575858,0,1,0,0,0,0,0,0
2024,7(a),10.8806,44.5664,Ammonia (NH3),16066.0,323.79704089538416,0,0,1,0,0,0,0,0
2021,7(a),9.5589,45.5181,Ammonia (NH3),27025.0,466.1298936690603,0,0,1,0,0,0,0,0
2024,7(a),15.3515,41.3721,Ammonia (NH3),6726.1233,244.48258469190336,0,0,1,0,0,0,0,0
2021,1(c),7.7516,45.1622,Nitrous oxide (N2O),15244.1,526.7586534673983,0,1,0,0,0,0,0,0
2021,7(a),9.2515,45.3095,Ammonia (NH3),22806.0,460.0781479911421,0,0,1,0,0,0,0,0
2022,2(b),9.5969,45.6425,Carbon monoxide (CO),642400.0,476.48876713324137,0,0,0,0,0,0,1,0
2021,7(a)(ii),9.5361,45.175,Ammonia (NH3),13372.0,435.04408569248625,0,0,1,0,0,0,0,0
2021,7(a)(ii),10.6956,44.84,Ammonia (NH3),12173.0,357.54425275353015,0,0,1,0,0,0,0,0
2021,1(c),10.9667,45.4614,Nitrogen oxides (NOX),128051.0,414.35480115039695,0,1,0,0,0,0,0,0
2021,1(c),8.8666,45.1002,Nitrogen oxides (NOX),769718.0,460.4565851575858,0,1,0,0,0,0,0,0
2022,5(a),7.5856,45.0381,Nitrogen oxides (NOX),188575.7,527.6333775226544,0,0,0,0,0,0,0,1
2023,1(c),12.236944,44.448611,Nitrogen oxides (NOX),616350.0,283.861566092513,0,1,0,0,0,0,0,0
2021,1(c),14.441111,37.5425,Nitrogen oxides (NOX),172850.0,512.5366645240119,0,1,0,0,0,0,0,0
2022,7(a),12.646361,42.701947,Ammonia (NH3),16870.0,89.71278217454618,0,0,1,0,0,0,0,0
2021,1(c),11.5833,44.8499,Carbon dioxide (CO2),1449391000.0,335.9030476325577,0,1,0,0,0,0,0,0
2022,7(a),9.8191,45.3275,Ammonia (NH3),43230.0,437.5097086210525,0,0,1,0,0,0,0,0
2023,1(c),8.9733,45.0286,Nitrous oxide (N2O),15641.0,448.95765443327025,0,1,0,0,0,0,0,0
2023,7(a),7.76,44.7,Ammonia (NH3),13821.0,493.4589256967627,0,0,1,0,0,0,0,0
